object,num_correct,num_incorrect,total_usages,percent_accuracy,languages,num_languages,alternate_forms,dataset_ids
Chevrolet,40,28,68,0.5882352941176471,"{'sr': 4, 'uk': 4, 'nl': 4, 'sv': 4, 'ca': 4, 'pl': 4, 'bg': 4, 'sl': 4, 'en': 4, 'pt': 4, 'cs': 4, 'es': 4, 'hr': 4, 'da': 4, 'fr': 4, 'it': 4, 'ro': 4}",17,"{'sr': 'Цхевролет', 'uk': 'Chevrolet', 'nl': 'Chevrolet', 'sv': 'Chevrolet', 'ca': 'Chevrolet', 'pl': 'Chevrolet', 'bg': 'Chevrolet', 'sl': 'Chevrolet', 'en': 'Chevrolet', 'pt': 'Chevrolet', 'cs': 'Chevrolet', 'es': 'Chevrolet', 'hr': 'Chevrolet', 'da': 'Chevrolet', 'fr': 'Chevrolet', 'it': 'Chevrolet', 'ro': 'Chevrolet'}","['rome_10438', 'calinet_8586', 'calinet_8998', 'rome_9415']"
Greek,201,55,256,0.78515625,"{'sr': 9, 'uk': 10, 'nl': 19, 'hu': 7, 'ca': 20, 'pl': 5, 'bg': 16, 'sl': 3, 'en': 29, 'de': 16, 'pt': 25, 'cs': 1, 'es': 15, 'hr': 11, 'da': 24, 'fr': 18, 'it': 22, 'ro': 6}",18,"{'sr': 'грчки', 'uk': 'грецька', 'nl': 'Grieks', 'hu': 'görög', 'ca': 'grec', 'pl': 'grecki', 'bg': 'Гръцки', 'sl': 'grški', 'en': 'Greek', 'de': 'griechisch', 'pt': 'grego', 'cs': 'řecký', 'es': 'Griego', 'hr': 'grčki', 'da': 'græsk', 'fr': 'grec', 'it': 'greco', 'ro': 'greacă'}","['rome_7959', 'rome_5268', 'rome_21818', 'rome_12257', 'calinet_7573', 'rome_4651', 'rome_12731', 'rome_1663', 'calinet_7641', 'rome_9006', 'rome_13108', 'rome_17469', 'calinet_7682', 'rome_18756', 'calinet_7563', 'calinet_9107', 'rome_10911', 'rome_15918', 'rome_86', 'rome_11974', 'rome_16373', 'calinet_3483', 'rome_627', 'calinet_9455', 'rome_13488', 'rome_18982', 'rome_5635', 'rome_11589', 'calinet_7974']"
violin,591,376,967,0.6111685625646329,"{'sr': 10, 'uk': 7, 'nl': 64, 'sv': 75, 'hu': 10, 'ca': 78, 'pl': 10, 'ru': 6, 'bg': 86, 'sl': 10, 'en': 89, 'de': 38, 'pt': 65, 'cs': 47, 'es': 88, 'hr': 10, 'da': 64, 'fr': 71, 'it': 74, 'ro': 65}",20,"{'sr': 'виолина', 'uk': 'скрипка', 'nl': 'viool', 'sv': 'fiol', 'hu': 'hegedű', 'ca': 'violí', 'pl': 'skrzypce', 'ru': 'скрипка', 'bg': 'цигулка', 'sl': 'violin', 'en': 'violin', 'de': 'Geige', 'pt': 'violin', 'cs': 'housle', 'es': 'violín', 'hr': 'violin', 'da': 'violin', 'fr': 'violon', 'it': 'violin', 'ro': 'vioară'}","['rome_19376', 'rome_9456', 'rome_9523', 'rome_7470', 'rome_6267', 'rome_17209', 'rome_6201', 'rome_12552', 'rome_4084', 'rome_6345', 'rome_2971', 'rome_9328', 'rome_17211', 'rome_11669', 'rome_2143', 'rome_1706', 'rome_11172', 'rome_3037', 'rome_7358', 'rome_7720', 'rome_14571', 'rome_3237', 'rome_17547', 'rome_19166', 'rome_7715', 'rome_6273', 'rome_17526', 'rome_12753', 'rome_17420', 'rome_7029', 'rome_14169', 'rome_13149', 'rome_21414', 'rome_16002', 'rome_17491', 'rome_1114', 'rome_6701', 'rome_17082', 'rome_5686', 'rome_20573', 'rome_14742', 'rome_1998', 'rome_9949', 'rome_14926', 'rome_8580', 'rome_7644', 'rome_6725', 'rome_16030', 'rome_19808', 'rome_16415', 'rome_15130', 'rome_10201', 'rome_12030', 'rome_7905', 'rome_7838', 'rome_4056', 'rome_9569', 'rome_9873', 'rome_17986', 'rome_20074', 'rome_7867', 'rome_7007', 'rome_17330', 'rome_6231', 'rome_17322', 'rome_1301', 'rome_12796', 'rome_1493', 'rome_1180', 'rome_17774', 'rome_14228', 'rome_6334', 'rome_2587', 'rome_16541', 'rome_12663', 'rome_15979', 'rome_17968', 'rome_17005', 'rome_6459', 'rome_19395', 'rome_5617', 'rome_21375', 'rome_17956', 'rome_21224', 'rome_2721', 'rome_7320', 'rome_20676', 'rome_21253', 'rome_8380']"
Avex,103,8,111,0.9279279279279279,"{'sr': 6, 'uk': 6, 'nl': 6, 'sv': 6, 'hu': 3, 'ca': 6, 'pl': 6, 'ru': 3, 'bg': 6, 'sl': 6, 'en': 6, 'de': 4, 'pt': 6, 'cs': 6, 'es': 5, 'hr': 6, 'da': 6, 'fr': 6, 'it': 6, 'ro': 6}",20,"{'sr': 'Авек', 'uk': 'Avex', 'nl': 'Avex', 'sv': 'Avex', 'hu': 'Avex', 'ca': 'Avex', 'pl': 'Avex', 'ru': 'Avex', 'bg': 'Avex', 'sl': 'Avex', 'en': 'Avex', 'de': 'Avex', 'pt': 'Avex', 'cs': 'Avex', 'es': 'Avex', 'hr': 'Avex', 'da': 'Avex', 'fr': 'Avex', 'it': 'Avex', 'ro': 'Avex'}","['calinet_12584', 'calinet_12986', 'calinet_12824', 'calinet_12993', 'calinet_12765', 'calinet_12860']"
topology,26,26,52,0.5,"{'sr': 2, 'uk': 1, 'nl': 3, 'sv': 4, 'hu': 2, 'ca': 4, 'pl': 2, 'bg': 1, 'sl': 2, 'en': 4, 'de': 2, 'pt': 4, 'cs': 2, 'es': 3, 'hr': 2, 'da': 4, 'fr': 4, 'it': 4, 'ro': 2}",19,"{'sr': 'топологија', 'uk': 'топологія', 'nl': 'topologie', 'sv': 'topologi', 'hu': 'topológia', 'ca': 'topologia', 'pl': 'topologia', 'bg': 'топология', 'sl': 'topologija', 'en': 'topology', 'de': 'Topologie', 'pt': 'topologia', 'cs': 'topologie', 'es': 'topología', 'hr': 'topologija', 'da': 'topologi', 'fr': 'topologie', 'it': 'topologia', 'ro': 'topologie'}","['calinet_1501', 'calinet_1724', 'calinet_1788', 'calinet_1832']"
Romanian,166,48,214,0.7757009345794392,"{'sr': 8, 'uk': 6, 'nl': 2, 'sv': 14, 'hu': 7, 'ca': 17, 'pl': 10, 'bg': 17, 'sl': 5, 'en': 22, 'de': 20, 'pt': 4, 'cs': 7, 'es': 13, 'hr': 10, 'da': 19, 'fr': 14, 'it': 14, 'ro': 5}",19,"{'sr': 'румунски', 'uk': 'румунська', 'nl': 'Roemeense', 'sv': 'rumänska', 'hu': 'román', 'ca': 'romanès', 'pl': 'rumuński', 'bg': 'румънски', 'sl': 'romunščina', 'en': 'Romanian', 'de': 'rumänisch', 'pt': 'romena', 'cs': 'rumunština', 'es': 'rumano', 'hr': 'rumunjski', 'da': 'rumænsk', 'fr': 'roumain', 'it': 'rumeno', 'ro': 'Română'}","['rome_2275', 'rome_4533', 'rome_18742', 'rome_18284', 'calinet_9278', 'calinet_5529', 'rome_4525', 'rome_19764', 'rome_1318', 'calinet_3409', 'calinet_7794', 'rome_9614', 'rome_10416', 'rome_21711', 'rome_841', 'rome_5474', 'rome_10993', 'rome_8924', 'rome_10933', 'rome_9486', 'rome_5740', 'rome_1548']"
Mbuji-Mayi,14,3,17,0.8235294117647058,"{'sr': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",17,"{'sr': 'Мбуји-Маии', 'nl': 'Mbuji-Mayi', 'sv': 'Mbuji-Mayi', 'hu': 'Mbuji-Mayi', 'pl': 'Mbuji-Mayi', 'bg': 'Mbuji-Mayi', 'sl': 'Mbuji-Mayi', 'en': 'Mbuji-Mayi', 'de': 'Mbuji-Mayi', 'pt': 'Mbuji-Mayi', 'cs': 'Mbuji-Mayi', 'es': 'Mbuji-Mayi', 'hr': 'Mbuji-Mayi', 'da': 'Mbuji-Mayi', 'fr': 'Mbuji-Mayi', 'it': 'Mbuji-Mayi', 'ro': 'Mbuji-Mayi'}",['calinet_2769']
history,87,22,109,0.7981651376146789,"{'sr': 1, 'nl': 9, 'sv': 10, 'hu': 9, 'ca': 8, 'pl': 6, 'bg': 2, 'sl': 7, 'en': 12, 'de': 10, 'pt': 11, 'es': 3, 'da': 11, 'it': 9, 'ro': 1}",15,"{'sr': 'историје', 'nl': 'geschiedenis', 'sv': 'historia', 'hu': 'történelem', 'ca': 'història', 'pl': 'historia', 'bg': 'история', 'sl': 'zgodovina', 'en': 'history', 'de': 'Geschichte', 'pt': 'história', 'es': 'historia', 'da': 'historie', 'it': 'storia', 'ro': 'istorie'}","['rome_10968', 'rome_1774', 'rome_11124', 'rome_21100', 'rome_10420', 'rome_11701', 'rome_11497', 'rome_15216', 'rome_9830', 'rome_21235', 'rome_16292', 'rome_19346']"
AvtoVAZ,11,5,16,0.6875,"{'sr': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",16,"{'sr': 'АвтоВАЗ', 'nl': 'AvtoVAZ', 'sv': 'AvtoVAZ', 'ca': 'AvtoVAZ', 'pl': 'AvtoVAZ', 'bg': 'АвтоВАЗ', 'sl': 'AvtoVAZ', 'en': 'AvtoVAZ', 'pt': 'AvtoVAZ', 'cs': 'AvtoVAZ', 'es': 'AvtoVAZ', 'hr': 'AvtoVAZ', 'da': 'AvtoVAZ', 'fr': 'AvtoVAZ', 'it': 'AvtoVAZ', 'ro': 'AvtoVAZ'}",['calinet_8750']
theology,144,23,167,0.8622754491017964,"{'sr': 10, 'nl': 10, 'sv': 11, 'hu': 10, 'ca': 10, 'pl': 11, 'ru': 1, 'bg': 1, 'sl': 11, 'en': 13, 'de': 10, 'pt': 11, 'cs': 11, 'es': 3, 'hr': 10, 'da': 13, 'fr': 11, 'it': 10}",18,"{'sr': 'теологија', 'nl': 'theologie', 'sv': 'teologi', 'hu': 'teológia', 'ca': 'teologia', 'pl': 'teologia', 'ru': 'богословие', 'bg': 'теология', 'sl': 'teologija', 'en': 'theology', 'de': 'Theologie', 'pt': 'teologia', 'cs': 'teologie', 'es': 'teología', 'hr': 'teologija', 'da': 'teologi', 'fr': 'théologie', 'it': 'teologia'}","['rome_896', 'rome_11223', 'rome_13770', 'rome_1854', 'rome_17920', 'rome_21023', 'rome_136', 'rome_7047', 'rome_10375', 'calinet_1553', 'rome_21753', 'rome_9193', 'rome_16782']"
Nissan,193,18,211,0.9146919431279621,"{'sr': 9, 'uk': 13, 'nl': 13, 'sv': 13, 'hu': 2, 'ca': 12, 'pl': 6, 'ru': 8, 'bg': 12, 'sl': 12, 'en': 13, 'de': 7, 'pt': 12, 'cs': 6, 'es': 13, 'hr': 9, 'da': 13, 'fr': 12, 'it': 13, 'ro': 13}",20,"{'sr': 'Ниссан', 'uk': 'Nissan', 'nl': 'Nissan', 'sv': 'Nissan', 'hu': 'Nissan', 'ca': 'Nissan', 'pl': 'Nissan', 'ru': 'Nissan', 'bg': 'Nissan', 'sl': 'Nissan', 'en': 'Nissan', 'de': 'Nissan', 'pt': 'Nissan', 'cs': 'Nissan', 'es': 'Nissan', 'hr': 'Nissan', 'da': 'Nissan', 'fr': 'Nissan', 'it': 'Nissan', 'ro': 'Nissan'}","['calinet_8813', 'rome_1608', 'rome_17187', 'rome_13973', 'rome_16756', 'rome_9707', 'rome_480', 'rome_16751', 'rome_2774', 'rome_16128', 'calinet_8686', 'rome_21770', 'rome_6708']"
Medan,19,0,19,1.0,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",19,"{'sr': 'Медан', 'uk': 'Медан', 'nl': 'Medan', 'sv': 'Medan', 'hu': 'Medan', 'ca': 'Medan', 'pl': 'Medan', 'bg': 'Медан', 'sl': 'Medan', 'en': 'Medan', 'de': 'Medan', 'pt': 'Medan', 'cs': 'Medan', 'es': 'Medan', 'hr': 'Medan', 'da': 'Medan', 'fr': 'Medan', 'it': 'Medan', 'ro': 'Medan'}",['calinet_2808']
Havana,93,18,111,0.8378378378378378,"{'sr': 1, 'nl': 10, 'sv': 10, 'ca': 10, 'pl': 1, 'bg': 10, 'sl': 1, 'en': 10, 'de': 8, 'pt': 10, 'cs': 1, 'es': 10, 'hr': 1, 'da': 10, 'fr': 9, 'ro': 9}",16,"{'sr': 'Хавана', 'nl': 'Havanna', 'sv': 'Havanna', 'ca': 'Havana', 'pl': 'Hawana', 'bg': 'Хавана', 'sl': 'Havana', 'en': 'Havana', 'de': 'Havanna', 'pt': 'Havana', 'cs': 'Havana', 'es': 'la Habana', 'hr': 'Havana', 'da': 'Havana', 'fr': 'La Havane', 'ro': 'Havana'}","['rome_16560', 'rome_7333', 'rome_7986', 'calinet_610', 'calinet_625', 'calinet_6980', 'rome_21888', 'rome_17690', 'calinet_590', 'rome_4811']"
Russia,527,47,574,0.9181184668989547,"{'sr': 2, 'uk': 15, 'nl': 41, 'sv': 45, 'hu': 6, 'ca': 41, 'pl': 11, 'ru': 7, 'bg': 45, 'sl': 11, 'en': 46, 'de': 31, 'pt': 44, 'cs': 9, 'es': 44, 'hr': 4, 'da': 46, 'fr': 43, 'it': 45, 'ro': 38}",20,"{'sr': 'Русија', 'uk': 'Росія', 'nl': 'Rusland', 'sv': 'Ryssland', 'hu': 'Oroszország', 'ca': 'Rússia', 'pl': 'Rosja', 'ru': 'Россия', 'bg': 'Русия', 'sl': 'Rusija', 'en': 'Russia', 'de': 'Russland', 'pt': 'Rússia', 'cs': 'Rusko', 'es': 'Rusia', 'hr': 'Rusija', 'da': 'Rusland', 'fr': 'Russie', 'it': 'Russia', 'ro': 'Rusia'}","['rome_7141', 'rome_12922', 'rome_9628', 'rome_19276', 'rome_9821', 'rome_130', 'rome_18096', 'rome_3321', 'rome_18178', 'rome_117', 'rome_6194', 'rome_5898', 'rome_5114', 'rome_53', 'rome_12311', 'rome_21348', 'rome_109', 'rome_1887', 'rome_4804', 'rome_8388', 'calinet_79', 'rome_2067', 'rome_1530', 'rome_8939', 'rome_2957', 'calinet_384', 'rome_2903', 'rome_6119', 'rome_10062', 'calinet_3511', 'rome_5532', 'rome_6269', 'rome_16007', 'rome_6475', 'rome_885', 'rome_11385', 'rome_3460', 'rome_15049', 'rome_11083', 'rome_7241', 'rome_21596', 'rome_14682', 'calinet_9948', 'rome_12530', 'rome_13858', 'rome_5188']"
Reggae,13,7,20,0.65,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",20,"{'sr': 'Реггае', 'uk': 'реггі', 'nl': 'Reggae', 'sv': 'Reggae', 'hu': 'Reggae', 'ca': 'Reggae', 'pl': 'Reggae', 'ru': 'Регги', 'bg': 'Реге', 'sl': 'Reggae', 'en': 'Reggae', 'de': 'Reggae', 'pt': 'reggae', 'cs': 'Reggae', 'es': 'reggae', 'hr': 'Reggae', 'da': 'Reggae', 'fr': 'Reggae', 'it': 'Reggae', 'ro': 'Reggae'}",['calinet_8221']
Hangul,84,53,137,0.6131386861313869,"{'sr': 7, 'uk': 8, 'nl': 10, 'sv': 7, 'hu': 4, 'ca': 2, 'pl': 8, 'bg': 8, 'sl': 6, 'en': 10, 'de': 7, 'pt': 8, 'cs': 7, 'es': 3, 'hr': 7, 'da': 9, 'fr': 8, 'it': 10, 'ro': 8}",19,"{'sr': 'Хангул', 'uk': 'хангиль', 'nl': 'Hangul', 'sv': 'Hangul', 'hu': 'Hangul', 'ca': 'Hangul', 'pl': 'Hangul', 'bg': 'хангъл', 'sl': 'Hangul', 'en': 'Hangul', 'de': 'Hangul', 'pt': 'Hangul', 'cs': 'Hangul', 'es': 'Hangul', 'hr': 'Hangul', 'da': 'Hangul', 'fr': 'Hangul', 'it': 'Hangul', 'ro': 'Hangul'}","['calinet_9466', 'calinet_7587', 'calinet_9043', 'calinet_7586', 'calinet_3216', 'calinet_7761', 'calinet_7834', 'calinet_7799', 'calinet_7634', 'calinet_7837']"
Czechs,17,1,18,0.9444444444444444,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",18,"{'sr': 'Чеси', 'uk': 'чехи', 'nl': 'Tsjechen', 'sv': 'tjecker', 'hu': 'csehek', 'ca': 'txecs', 'pl': 'Czesi', 'bg': 'чехи', 'sl': 'Čehi', 'en': 'Czechs', 'de': 'Tschechen', 'pt': 'tchecos', 'cs': 'Češi', 'hr': 'Česi', 'da': 'tjekker', 'fr': 'Tchèques', 'it': 'Cechi', 'ro': 'cehi'}",['calinet_5928']
Alstom,18,1,19,0.9473684210526315,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",19,"{'sr': 'Алстом', 'uk': 'Alstom', 'nl': 'Alstom', 'sv': 'Alstom', 'ca': 'Alstom', 'pl': 'Alstom', 'ru': 'Alstom', 'bg': 'Alstom', 'sl': 'Alstom', 'en': 'Alstom', 'de': 'Alstom', 'pt': 'Alstom', 'cs': 'Alstom', 'es': 'Alstom', 'hr': 'Alstom', 'da': 'Alstom', 'fr': 'Alstom', 'it': 'Alstom', 'ro': 'Alstom'}",['calinet_8817']
R&B,28,40,68,0.4117647058823529,"{'sr': 3, 'uk': 3, 'nl': 3, 'sv': 3, 'hu': 2, 'ca': 4, 'pl': 2, 'ru': 3, 'bg': 4, 'sl': 4, 'en': 4, 'de': 3, 'pt': 4, 'cs': 4, 'es': 3, 'hr': 4, 'da': 4, 'fr': 4, 'it': 4, 'ro': 3}",20,"{'sr': 'Р&Б', 'uk': 'R&B', 'nl': 'R&B', 'sv': 'R&B', 'hu': 'R&B', 'ca': 'R&B', 'pl': 'R&B', 'ru': 'R&B', 'bg': 'R&B', 'sl': 'R&B', 'en': 'R&B', 'de': 'R&B', 'pt': 'R&B', 'cs': 'R&B', 'es': 'R&B', 'hr': 'R&B', 'da': 'R&B', 'fr': 'R&B', 'it': 'R&B', 'ro': 'R&B'}","['calinet_8226', 'calinet_8217', 'calinet_8412', 'calinet_8212']"
Algiers,15,5,20,0.75,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'ru': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",20,"{'sr': 'Алжир', 'uk': 'Алжир', 'nl': 'Algiers', 'sv': 'alger', 'hu': 'Algír', 'ca': 'Alger', 'pl': 'Algier', 'ru': 'Алжир', 'bg': 'Алжир', 'sl': 'Alžir', 'en': 'Algiers', 'de': 'Algier', 'pt': 'Argel', 'cs': 'Alžír', 'es': 'Argel', 'hr': 'Alžir', 'da': 'Algier', 'fr': 'Alger', 'it': 'Algeri', 'ro': 'Alger'}",['calinet_2975']
pianist,69,9,78,0.8846153846153846,"{'sr': 5, 'uk': 1, 'nl': 3, 'sv': 5, 'ca': 5, 'pl': 5, 'ru': 1, 'bg': 5, 'sl': 5, 'en': 5, 'de': 3, 'pt': 5, 'es': 5, 'hr': 5, 'da': 5, 'fr': 5, 'it': 5, 'ro': 5}",18,"{'sr': 'пијаниста', 'uk': 'піаніст', 'nl': 'pianist', 'sv': 'pianist', 'ca': 'pianist', 'pl': 'pianist', 'ru': 'пианист', 'bg': 'пианист', 'sl': 'pianist', 'en': 'pianist', 'de': 'Pianist', 'pt': 'pianist', 'es': 'pianist', 'hr': 'pijanist', 'da': 'pianist', 'fr': 'pianist', 'it': 'pianist', 'ro': 'pianist'}","['calinet_5014', 'calinet_5040', 'calinet_5046', 'calinet_5387', 'calinet_5004']"
Helsinki,441,54,495,0.8909090909090909,"{'sr': 4, 'uk': 13, 'nl': 39, 'sv': 40, 'hu': 4, 'ca': 37, 'pl': 6, 'ru': 4, 'bg': 40, 'sl': 6, 'en': 41, 'de': 27, 'pt': 41, 'cs': 2, 'es': 35, 'hr': 5, 'da': 41, 'fr': 33, 'it': 38, 'ro': 39}",20,"{'sr': 'Хелсинки', 'uk': 'Гельсінкі', 'nl': 'Helsinki', 'sv': 'helsingfors', 'hu': 'Helsinki', 'ca': 'Hèlsinki', 'pl': 'Helsinki', 'ru': 'Хельсинки', 'bg': 'Хелзинки', 'sl': 'Helsinki', 'en': 'Helsinki', 'de': 'Helsinki', 'pt': 'Helsinque', 'cs': 'Helsinki', 'es': 'Helsinki', 'hr': 'Helsinki', 'da': 'Helsinki', 'fr': 'Helsinki', 'it': 'Helsinki', 'ro': 'Helsinki'}","['calinet_6991', 'rome_10571', 'rome_2502', 'rome_20125', 'calinet_2371', 'rome_9248', 'calinet_2893', 'calinet_6821', 'calinet_7264', 'rome_20833', 'rome_3052', 'rome_9594', 'rome_16010', 'rome_17349', 'rome_19831', 'rome_15631', 'rome_18176', 'rome_21225', 'rome_436', 'rome_590', 'calinet_7190', 'rome_9441', 'rome_724', 'calinet_6921', 'rome_14221', 'calinet_2208', 'rome_491', 'calinet_2514', 'rome_19419', 'rome_4032', 'rome_5159', 'calinet_6069', 'rome_16104', 'rome_15351', 'rome_530', 'rome_7212', 'rome_13020', 'rome_9423', 'rome_6711', 'rome_2312', 'calinet_2355']"
Papeete,19,0,19,1.0,"{'sr': 1, 'uk': 1, 'nl': 1, 'sv': 1, 'hu': 1, 'ca': 1, 'pl': 1, 'bg': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",19,"{'sr': 'Папеете', 'uk': 'Папеете', 'nl': 'Papeete', 'sv': 'Papeete', 'hu': 'Papeete', 'ca': 'Papeete', 'pl': 'Papeete', 'bg': 'Папеете', 'sl': 'Papeete', 'en': 'Papeete', 'de': 'Papeete', 'pt': 'Papeete', 'cs': 'Papeete', 'es': 'Papeete', 'hr': 'Papeete', 'da': 'Papeete', 'fr': 'Papeete', 'it': 'Papeete', 'ro': 'Papeete'}",['calinet_2652']
Filipino,63,19,82,0.7682926829268293,"{'sr': 3, 'uk': 1, 'nl': 7, 'sv': 1, 'hu': 2, 'ca': 6, 'pl': 4, 'bg': 6, 'sl': 2, 'en': 8, 'de': 7, 'pt': 8, 'es': 6, 'hr': 2, 'da': 6, 'fr': 4, 'it': 5, 'ro': 4}",18,"{'sr': 'филипински', 'uk': 'філіппінець', 'nl': 'Filipijns', 'sv': 'Filippinare', 'hu': 'filippínó', 'ca': 'filipí', 'pl': 'Filipiński', 'bg': 'филипински', 'sl': 'filipinski', 'en': 'Filipino', 'de': 'Philippinisch', 'pt': 'filipino', 'es': 'filipino', 'hr': 'filipinski', 'da': 'filippinsk', 'fr': 'Philippin', 'it': 'Filippino', 'ro': 'filipineză'}","['rome_3637', 'calinet_7755', 'rome_8049', 'calinet_3238', 'rome_19479', 'rome_9310', 'calinet_3067', 'rome_18875']"
Zagreb,49,2,51,0.9607843137254902,"{'sr': 2, 'uk': 2, 'nl': 3, 'sv': 3, 'hu': 2, 'ca': 3, 'pl': 2, 'ru': 2, 'bg': 3, 'sl': 2, 'en': 3, 'de': 3, 'pt': 3, 'cs': 2, 'es': 3, 'hr': 1, 'da': 3, 'fr': 3, 'it': 3, 'ro': 3}",20,"{'sr': 'Загреб', 'uk': 'Загреб', 'nl': 'Zagreb', 'sv': 'Zagreb', 'hu': 'Zágráb', 'ca': 'Zagreb', 'pl': 'Zagrzeb', 'ru': 'Загреб', 'bg': 'Загреб', 'sl': 'Zagreb', 'en': 'Zagreb', 'de': 'Zagreb', 'pt': 'Zagreb', 'cs': 'Záhřeb', 'es': 'Zagreb', 'hr': 'Zagreb', 'da': 'Zagreb', 'fr': 'Zagreb', 'it': 'Zagabria', 'ro': 'Zagreb'}","['calinet_2847', 'calinet_2947', 'calinet_6108']"
4AD,10,47,57,0.17543859649122806,"{'sr': 3, 'uk': 3, 'nl': 3, 'sv': 3, 'hu': 3, 'ca': 3, 'pl': 3, 'bg': 3, 'sl': 3, 'en': 3, 'de': 3, 'pt': 3, 'cs': 3, 'es': 3, 'hr': 3, 'da': 3, 'fr': 3, 'it': 3, 'ro': 3}",19,"{'sr': '4АД', 'uk': '4AD', 'nl': '4AD', 'sv': '4AD', 'hu': '4AD', 'ca': '4AD', 'pl': '4AD', 'bg': '4AD', 'sl': '4AD', 'en': '4AD', 'de': '4AD', 'pt': '4AD', 'cs': '4AD', 'es': '4AD', 'hr': '4AD', 'da': '4AD', 'fr': '4AD', 'it': '4AD', 'ro': '4AD'}","['calinet_12809', 'calinet_12911', 'calinet_12938']"
sociology,207,42,249,0.8313253012048193,"{'sr': 8, 'uk': 2, 'nl': 20, 'sv': 17, 'hu': 10, 'ca': 14, 'pl': 12, 'ru': 1, 'bg': 2, 'sl': 11, 'en': 22, 'de': 20, 'pt': 21, 'cs': 15, 'es': 14, 'hr': 11, 'da': 19, 'fr': 15, 'it': 14, 'ro': 1}",20,"{'sr': 'социологија', 'uk': 'соціології', 'nl': 'sociologie', 'sv': 'sociologi', 'hu': 'szociológia', 'ca': 'sociologia', 'pl': 'socjologia', 'ru': 'социология', 'bg': 'социология', 'sl': 'sociologija', 'en': 'sociology', 'de': 'Soziologie', 'pt': 'sociologia', 'cs': 'sociologie', 'es': 'sociología', 'hr': 'sociologija', 'da': 'sociologi', 'fr': 'sociologie', 'it': 'sociologia', 'ro': 'sociologie'}","['rome_6243', 'rome_11905', 'rome_5793', 'rome_20468', 'rome_3165', 'rome_642', 'rome_2714', 'rome_6911', 'calinet_1884', 'rome_20061', 'rome_14668', 'rome_9425', 'rome_9829', 'rome_3474', 'rome_19532', 'rome_11894', 'rome_7584', 'rome_16952', 'rome_15492', 'calinet_1551', 'rome_10894', 'rome_12409']"
