model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20813,-0.00473785400390625,to do,Джефф Цукер работает в [ true: CNN; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21345,-0.004695892333984375,to do,Возвращение было выпущено на [ true: HBO; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5500,-0.0046797990798950195,to do,"Балачандран Чулликкаду, [ true: поэт; false: ['Балетмейстер', 'торговец'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13834,-0.004625916481018066,to do,"Джонатан Урретавиская, [ true: полузащитник; false: ['аутфилдер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4266,-0.004604816436767578,to do,Ник Поллард из [ true: BBC; false: ['WWE'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8402,-0.0045371949672698975,to do,"Джазовые музыканты, такие как [ true: Prestige; false: ['Твигги', 'Psychobilly'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5318,-0.0045146942138671875,to do,Род занятий Отто — [ true: политик; false: ['Светская львица'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10331,-0.004424095153808594,to do,Профессия Джорджа Беннарда – [ true: композитор; false: ['актер'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18199,-0.0043926239013671875,to do,"Роб Барретт, [ true: гитара; false: ['скрипка'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8288,-0.004391074180603027,to do,Хадия Таджик устроилась на работу в [ true: Осло; false: ['Париж'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12203,-0.004371702671051025,to do,Хизер Кокс работает на [ true: ESPN; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9407,-0.00433349609375,to do,Каким видом спорта занимается Алексей Ковалев? Они играют в [ true: хоккей; false: ['баскетбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4673,-0.00432672103246053,to do,"NBC дебютирует с [ true: Bonanza; false: ['Comedy Central', 'Hulu', 'США', 'GMA7', 'Sahara One', 'Darkwing Duck'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15262,-0.0043182373046875,to do,Профессия Оскара Лафонтена – [ true: политик; false: ['пророк'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10055,-0.0043087005615234375,to do,"Джонатан Квик, [ true: вратарь; false: ['аутфилдер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12515,-0.00428543488184611,to do,"Лейбл Ферлина Хаски: [ true: Capitol Records; false: ['Charisma Records', 'Крейзи Лысый', 'Dance Nation', 'Roc-A-Fella', 'Голова не найдена', 'Gallo Africa', 'Ferret Records', 'Aniplex', 'Slip-n-Slide Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17528,-0.0042705535888671875,to do,Майк Коулишоу работает на [ true: IBM; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19394,-0.0042438507080078125,to do,Codename Coq Rouge исполняет [ true: триллер; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17088,-0.004206657409667969,to do,Ник Шагал исполняет [ true: транс; false: ['фанк'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7839,-0.004102468490600586,to do,Kamaya Painters играет [ true: транс; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1505,-0.0040732622146606445,to do,Гамбит был выпущен на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7780,-0.00399017333984375,to do,Нева расположена на континенте [ true: Европа; false: ['Антарктида'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20961,-0.0038580894470214844,to do,Премьера Blowin 'Up на [ true: MTV; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19522,-0.0038442611694335938,to do,"Паскаль Фейндоуно, [ true: полузащитник; false: ['аутфилдер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10951,-0.003842473030090332,to do,Ян Бартлетт из [ true: BBC; false: ['WWE'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8289,-0.0038123130798339844,to do,Премьера «На арене» на канале [ true: CNN; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12563,-0.0037952959537506104,to do,"Мак Мэн, выпущенный [ true: Young Money Entertainment; false: ['Sanctuary Records', 'Deltasonic Records', 'Geneon', 'Dreamworks', 'Betty Who', 'Black Hole Recordings', 'Roton Music Romania', 'Shinkansen Recordings', 'Peacock Records', 'Wagram'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9173,-0.0037841796875,to do,Экспертиза Фестиваля геометрии – [ true: математика; false: ['геометрия'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15690,-0.0037508010864257812,to do,SpeedWeek дебютировал на [ true: ESPN; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8260,-0.0037355422973632812,to do,Sex Pistols играют [ true: панк-рок; false: ['пост-рок'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21451,-0.00372314453125,to do,Джим Браун играет в [ true: футбол; false: ['бейсбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12713,-0.003675505518913269,to do,"Фред Фрит, который представлен [ true: цадик; false: ['Purple Records', 'Алекс Да Кид', 'Jagjaguwar', 'Suretone Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5826,-0.0036574602127075195,to do,"Дино, разработанный [ true: Ferrari; false: ['Nissan'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12743,-0.0036280155181884766,to do,"Артисты Columbia Records, такие как [ true: Black Kids; false: ['Amphetamine Reptile', 'Samadhi Sound', 'Fearless Records', 'Джо Сатриани', 'Avant Records', 'Cascine Records', 'Candid Records', 'Slackers'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_105,-0.0035858154296875,to do,Премьера «Редиго» на канале [ true: NBC; false: ['HBO'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4836,-0.0035736560821533203,to do,"The CW представит [ true: Life Unexpected; false: ['Golf Central', 'B92', 'CBC TV', 'Western International Communications'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8356,-0.0035729408264160156,to do,"Народные музыканты, такие как [ true: Kingston Trio; false: ['Паула ДеАнда', 'Dune 2'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15914,-0.003560304641723633,to do,Профессия Джеймса Риза Европы – [ true: композитор; false: ['философ'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5082,-0.0035567283630371094,to do,"Саймон Рамзи, [ true: политик; false: ['социолог'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2284,-0.003551959991455078,to do,В ОДКБ понимают [ true: Русский; false: ['персидский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1377,-0.003500699996948242,to do,Исходный код играет [ true: триллер; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4179,-0.003427863121032715,to do,Разыгранные премьеры на [ true: MTV; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8405,-0.0034068822860717773,to do,"Эль Хадж М'Хамед Эль Анка, которая играет [ true: чааби; false: ['Элисон Михалка'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1906,-0.0033751328786214194,to do,"Опыт Роберта Риджуэя - [ true: орнитолог; false: ['искусство', 'энергетическая политика', 'актриса озвучивания'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8229,-0.0033698081970214844,to do,Расмус играет [ true: альтернативный рок; false: ['нео-соул'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17938,-0.0033635497093200684,to do,"Несодден ИФ, [ true: Норвегия; false: ['Болгария'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11834,-0.003360748291015625,to do,"Cell Processor, созданный [ true: Sony; false: ['SCO'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1147,-0.003345489501953125,to do,Постоянный садовник играет [ true: триллер; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12886,-0.003292083740234375,to do,"Столица провинции Риф-Димашк, [ true: Дамаск; false: ['Манила'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8442,-0.003284454345703125,to do,Премьера EZ Streets на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21748,-0.0032622814178466797,to do,Джим МакГрат работает в [ true: BBC; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12598,-0.003252565860748291,to do,"Ain't No Mountain High Enough, которую представляет [ true: Motown; false: ['Мешугга', 'J Storm', 'Uprising Records', 'Николетт Ларсон'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11012,-0.0032367706298828125,to do,Позиция Роба Форда — [ true: советник; false: ['епископ'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16458,-0.0032358169555664062,to do,Кинг Колакс играет [ true: джаз; false: ['блюз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8121,-0.0032215118408203125,to do,Вуди Герман играет в [ true: джаз; false: ['бибоп'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16280,-0.0032196044921875,to do,Ян Джейкоб работает в [ true: BBC; false: ['Google'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8349,-0.0032110214233398438,to do,Оперные музыканты [ true: Фальстаф; false: ['Скотт Энгель'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11301,-0.0032091140747070312,to do,Премьера нового Майка Хаммера на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6708,-0.0031833648681640625,to do,владелец Nismo [ true: Ниссан; false: ['Sega'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12570,-0.003168914053175185,to do,"Артисты Motown, такие как [ true: Ламонт Дозье; false: ['Джеймс Браун мертв', 'Lobster Records', 'Марк Джонсон', 'Крис Готти', 'Profane Existence', 'Cash Money Records', 'Grand Hustle', 'Big Machine', 'Suicide Commando'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4234,-0.0031664371490478516,to do,Эдди Мэйр из [ true: BBC; false: ['Nintendo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11589,-0.0031471848487854004,to do,"VP3, созданный [ true: On2 Technologies; false: ['Pinnacle Systems', 'EA Maxis'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9244,-0.0031313300132751465,to do,В Квебеке понимают [ true: Французский; false: ['валлийский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12614,-0.0031128724416097002,to do,"Фрэнк Тернер, которого представляет [ true: Xtra Mile Recordings; false: ['Сванте Хенрисон', 'So So Def Records', 'Ротана'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21191,-0.0030794143676757812,to do,"Сеть с нулевой конфигурацией, разработанная [ true: Apple; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17543,-0.0030488967895507812,to do,"Кевин Нортон, [ true: композитор; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5088,-0.0030351877212524414,to do,Владелец ELP Communications [ true: Sony; false: ['Sega'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20078,-0.003021717071533203,to do,Banacek был выпущен на [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5931,-0.0030059814453125,to do,Специализация Николая Боголюбова – [ true: математика; false: ['социология'] ]
